1 1 0.5938643241315265
1 2 0.5809670611889239
1 3 0.543248229587755
1 4 0.4743712313603384
1 5 0.36689014886811194
1 6 0.21228967228770207
1 7 0.0011973574413997505
1 8 -0.27613806257409074
1 9 -0.628999555277042
1 10 -1.0649066540405436
1 11 -1.5878764569164834
1 12 -2.196409719888181
1 13 -2.881605761300001
1 14 -3.62603528527686
1 15 -4.40406178647045
1 16 -5.184038982962867
1 17 -5.9322041440956585
1 18 -6.617372875375126
1 19 -7.215129595683013
1 20 -7.7103836659124605
1 21 -8.09783090545048
1 22 -8.380621661867345
1 23 -8.568001419402588
1 24 -8.672736349354048
1 25 -8.708896493666519
2 1 2.2863393709246846
2 2 2.271851046918296
2 3 2.2293960686518624
2 4 2.151561212481601
2 5 2.0292993074617276
2 6 1.8517032920111112
2 7 1.6058491621992959
2 8 1.2767963150556316
2 9 0.8478826451776489
2 10 0.3015079378710294
2 11 -0.379356269158559
2 12 -1.2087009329864495
2 13 -2.1939601300396787
2 14 -3.331675389457056
2 15 -4.603147656952038
2 16 -5.971540797977043
2 17 -7.382258625530182
2 18 -8.767932419519799
2 19 -10.057784058868782
2 20 -11.189042780899928
2 21 -12.11679353468992
2 22 -12.819162194227431
2 23 -13.296841186709639
2 24 -13.568235172194337
2 25 -13.662670280824889
3 1 3.8390317881409923
3 2 3.8282663177774534
3 3 3.796674703049948
3 4 3.738571642570437
3 5 3.6468170928463084
3 6 3.512463799319329
3 7 3.32434567416825
3 8 3.0686227247191926
3 9 2.7283266385339324
3 10 2.2830021981371473
3 11 1.7086247220543063
3 12 0.9781026729288703
3 13 0.06284415660207075
3 14 -1.0639673566812453
3 15 -2.421709070051731
3 16 -4.013948061945034
3 17 -5.81815227270371
3 18 -7.77628116240799
3 19 -9.79129875052864
3 20 -11.735154090143544
3 21 -13.470182627012981
3 22 -14.878455918518261
3 23 -15.887301705568012
3 24 -16.480118290942006
3 25 -16.689850412066917
4 1 4.944630452708543
4 2 4.940297556419769
4 3 4.9275783706368745
4 4 4.904147737431461
4 5 4.867041973313303
4 6 4.81247360423656
4 7 4.735592370112953
4 8 4.63018006527737
4 9 4.488267972902725
4 10 4.299672372836125
4 11 4.051462179067918
4 12 3.7274148214427365
4 13 3.30760167712853
4 14 2.768401455126067
4 15 2.083498897340796
4 16 1.2267822822714598
4 17 0.1783696640548436
4 18 -1.065177637738817
4 19 -2.4769477473716046
4 20 -3.986388547735889
4 21 -5.476051767848199
4 22 -6.798945809394175
4 23 -7.817333075696281
4 24 -8.44588395491249
4 25 -8.673889308868636
5 1 6.24379713096326
5 2 6.251445276663784
5 3 6.273938509192894
5 4 6.315437688018916
5 5 6.381300632794677
5 6 6.478466713739027
5 7 6.615978659428819
5 8 6.80569397766784
5 9 7.0632580453235425
5 10 7.409435903721403
5 11 7.87192806455354
5 12 8.487818522910992
5 13 9.30679536106969
5 14 10.395181505785951
5 15 11.840466045389217
5 16 13.755117786680682
5 17 16.27640290975531
5 18 19.554900495275135
5 19 23.718250898884538
5 20 28.792294993367864
5 21 34.57422839458493
5 22 40.508025736015256
5 23 45.70317001406068
5 24 49.23123866863936
5 25 50.57887365743836
6 1 7.671894707767495
6 2 7.698474929318784
6 3 7.77662537832274
6 4 7.920812500528965
6 5 8.149679100668148
6 6 8.487396150841734
6 7 8.965503394081551
6 8 9.625429997451908
6 9 10.521962048243983
6 10 11.728023557779954
6 11 13.34125952197485
6 12 15.493031697241726
6 13 18.360485761332196
6 14 22.182118344462914
6 15 27.276261134054504
6 16 34.05897272048684
6 17 43.05070672773365
6 18 54.84612867200436
6 19 69.99584315009812
6 20 88.72272439643848
6 21 110.42308171772557
6 22 133.10358032470654
6 23 153.3109588072489
6 24 167.22460302172254
6 25 172.58036289426778
7 1 9.04980302097041
7 2 9.100496780632561
7 3 9.249440773893921
7 4 9.52386419002861
7 5 9.95845878227638
7 6 10.597533931622278
7 7 11.497790017238145
7 8 12.731848125434407
7 9 14.39265524102473
7 10 16.59879763957093
7 11 19.500526339998665
7 12 23.285791338491006
7 13 28.184570261043262
7 14 34.4679409092217
7 15 42.43537643224449
7 16 52.37977688799301
7 17 64.51651893087029
7 18 78.86559769917878
7 19 95.09477035569196
7 20 112.37537354646577
7 21 129.3576895327753
7 22 144.37932450472073
7 23 155.90533323206495
7 24 163.00285350432196
7 25 165.57446376610199
8 1 10.432273141405846
8 2 10.512990396761511
8 3 10.749802750057064
8 4 11.184799262036378
8 5 11.870210574430383
8 6 12.870447226949713
8 7 14.264199082050153
8 8 16.146279435253753
8 9 18.628621111767938
8 10 21.83941534881841
8 11 25.918823943600835
8 12 31.00907918289755
8 13 37.23640396331927
8 14 44.68265922147231
8 15 53.34693419837655
8 16 63.10236008057563
8 17 73.66091142712054
8 18 84.56551709612081
8 19 95.22774929534944
8 20 105.0148632538228
8 21 113.3652319131896
8 22 119.89177413714019
8 23 124.43548514757576
8 24 127.05592603249713
8 25 127.97436534441105
9 1 11.450278605075315
9 2 11.556868595174691
9 3 11.869076422496285
9 4 12.440595751803704
9 5 13.335983821559575
9 6 14.631485497749736
9 7 16.414925857090388
9 8 18.783914850535
9 9 21.841330620082665
9 10 25.686855835986663
9 11 30.403450987272162
9 12 36.03839512623286
9 13 42.580259945341716
9 14 49.93596883396753
9 15 57.9152048682643
9 16 66.23103301905807
9 17 74.52331273301402
9 18 82.40427898125263
9 19 89.51601245781444
9 20 95.58297989723712
9 21 100.44414545362716
9 22 104.057888751573
9 23 106.48359181983959
9 24 107.85036997667538
9 25 108.32398356178142
10 1 12.105446856542896
10 2 12.230396309512656
10 3 12.595889897320314
10 4 13.263070323281937
10 5 14.303462277876763
10 6 15.798340542905908
10 7 17.836336694248217
10 8 20.50838994443088
10 9 23.899112867412754
10 10 28.073957267377622
10 11 33.06247861878312
10 12 38.8396636103143
10 13 45.30948771996517
10 14 52.29673094616716
10 15 59.55311370384696
10 16 66.7807246810657
10 17 73.66976888217111
10 18 79.94146416259463
10 19 85.38414475615065
10 20 89.87325824890746
10 21 93.37243646872457
10 22 95.91936801854477
10 23 97.6036880482532
10 24 98.54394116088551
10 25 98.86829227134473
11 1 12.512779009745845
11 2 12.649826285456275
11 3 13.050324406413688
11 4 13.779935960472375
11 5 14.913915409801621
11 6 16.535278473611932
11 7 18.7306767487612
11 8 21.58313073561756
11 9 25.161006024082024
11 10 29.503348154262483
11 11 34.60306929451566
11 12 40.39136387075344
11 13 46.72844459625219
11 14 53.406024129749774
11 15 60.16475938394317
11 16 66.72511618425479
11 17 72.82469098282131
11 18 78.2519735658307
11 19 82.86784783933214
11 20 86.6110732455851
11 21 89.48966401408728
11 22 91.56368639320911
11 23 92.92557783812084
11 24 93.68251286789493
11 25 93.94307557085399
12 1 12.817949315366825
12 2 12.964407702076912
12 3 13.392073664515749
12 4 14.169901180475907
12 5 15.375556402972231
12 6 17.092539287529448
12 7 19.404631962350912
12 8 22.38695640134934
12 9 26.093406270076223
12 10 30.541269163527485
12 11 35.69547256650687
12 12 41.456649125994524
12 13 47.6581686058548
12 14 54.07624851574447
12 15 60.45370842132232
12 16 66.53291952516159
12 17 72.08953912137638
